	H012.fsa	L019.fsa	G077.fsa	L008.fsa	H082.fsa	G067.fsa	G099.fsa	V074.fsa	V068.fsa	G011.fsa	G028.fsa	V050.fsa	H011.fsa	L104.fsa	G007.fsa	G073.fsa	G008.fsa	V060.fsa	V100.fsa	G004.fsa	H005.fsa	G108.fsa	V002.fsa	V057.fsa	V069.fsa	L074.fsa	G016.fsa	L111.fsa	V030.fsa	L079.fsa	L070.fsa	V010.fsa	H178.fsa	V014.fsa	L102.fsa	G094.fsa	V116.fsa	H031.fsa	G109.fsa	L082.fsa	G051.fsa	H130.fsa	V067.fsa	H127.fsa	V006.fsa	V008.fsa	G093.fsa	V004.fsa	G083.fsa	G088.fsa	V043.fsa	L117.fsa
V060.fsa	0.3530146846745938	0.3775157643380671	0.3604677425310855	0.3616277014129661	0.3601858191560922	0.373125709485691	0.36053656716701726	0.3610612783397093	0.34425444946364014	0.3532016521347721	0.36165665437924044	0.36277760036588697	0.3519777758993791	0.36103097587076965	0.37475578602334814	0.36016704880083805	0.3778845466118834	1.0	0.3623812146284617	0.35828682354185315	0.35229797607724356	0.3727292010662053	0.35962442604731526	0.38174252936793834	0.35895102421731606	0.3531268160778766	0.35163475685826456	0.3708336405496598	0.35439915172716097	0.3599988516959139	0.37725347009275134	0.35252334302235355	0.3613450419456099	0.3518577928442253	0.35709349513952077	0.3605123988011018	0.36338524461146654	0.35464169416073876	0.3596402520331178	0.35864063860429035	0.36128774942336367	0.36266718651145097	0.35146496488655404	0.35219614996704146	0.3742191746907891	0.35231993616607027	0.3558994306448255	0.35112464485077016	0.35142717881192487	0.37725064840536016	0.3625583675238012	0.3510199970531769
V100.fsa	0.4641389621066178	0.4184677802692204	0.4319570117224132	0.41931177870810327	0.4113699568311137	0.4179210632154618	0.41423276097570105	0.41677042689578553	0.44336371406379116	0.4519227811247727	0.4097110926784996	0.4202783330637434	0.44767422326555023	0.416736970335514	0.4227239225605383	0.4153653931294685	0.4186241471589639	0.2093745565410907	1.0	0.41723201401546345	0.4544605179274001	0.41751724536828655	0.4145661215751859	0.4376712788047162	0.4126777397485059	0.4116688685147258	0.4705006703362087	0.415953222058137	0.4112893633797817	0.4320798511693422	0.4183995203803614	0.45345115051581936	0.4115334828576949	0.4478123024592131	0.41250237633725234	0.4114008616198391	0.42446954694572087	0.443788584026222	0.41343724619619465	0.39861166616080157	0.4209488819200323	0.42071900983325167	0.4590951729980608	0.46729238467729234	0.41774130508654544	0.46241942249724016	0.4450108825968188	0.45133736220256443	0.4568034695020062	0.4182834147750124	0.419376352704729	0.4600387614097857
G004.fsa	0.72759274417526	0.8528118908047876	0.853329326840654	0.8409689644359355	0.7781224303534213	0.8928502184764564	0.845786480954925	0.7953353453075097	0.7188303701288541	0.7294831936152134	0.8396844762331654	0.8457876031053643	0.7280334999311124	0.8766959901200888	0.9156207705058966	0.8427995658524634	0.8528317154625473	0.36413158336050394	0.7339169346839869	1.0	0.7336420078263759	0.8952908956817781	0.8418055899300714	0.9514282169715279	0.8483454826898944	0.8628134929862481	0.7326617470760188	0.8705141880337618	0.8629157333595999	0.8545619467564554	0.853169482744755	0.7346495742374208	0.7169563788953427	0.7277664281265761	0.8619151492179546	0.7787283915906046	0.8689686128287979	0.7348873454471552	0.8487853656620719	0.7407517036425627	0.8679268831710475	0.9349999345412244	0.729006030311777	0.7309247828794755	0.917663707722203	0.7295623675628701	0.7376864873761193	0.7293471640453024	0.7285862213641234	0.852675237817966	0.8446387704223587	0.7350545458626001
H005.fsa	0.9316215411580122	0.8100617329235882	0.8108319664532742	0.7994316568458221	0.7896005810610917	0.8106592282331605	0.7994086709631456	0.8186457901631158	0.8879787825162494	0.9297954710653846	0.7981939978217091	0.8036859721011946	0.922844237335983	0.8026741803433816	0.8111567968910974	0.8102537407459456	0.8101184406101912	0.3952517497831137	0.8824733195151934	0.8098793599023527	1.0	0.8097919584921757	0.809116146013484	0.8513622714126229	0.8014478078005828	0.8005359426944052	0.8883106325948901	0.8120092015103514	0.7992763989077439	0.8101612466551755	0.8102958585908497	0.9790649535623231	0.7603754764581204	0.9230045879546542	0.8000632868793691	0.7899324311397323	0.8128176989644929	0.8373373043395557	0.8012454769770233	0.764820147855658	0.8060835235403655	0.8100898114868577	0.9313139157221924	0.9340038145554042	0.8083317355621473	0.9315049600644375	0.8365316973257508	0.9307826252603288	0.931625119798429	0.8100227807990525	0.8034239055106795	0.87884086185223
G108.fsa	0.7654545385457896	0.9080647682525133	0.8899684733218212	0.8806844752238255	0.8101597639082756	1.0029781383497192	0.886363496401771	0.8356329425157322	0.7511174406432748	0.7644495527944435	0.8781334885754609	0.8860673728296664	0.7613082844238084	0.885881968026778	0.9755225041467127	0.882321147586285	0.9087813610913804	0.3980859934991704	0.7717909278481814	0.9408494475002388	0.7708915507690106	1.0	0.8810341893007932	1.0104017990686258	0.8815986584816015	0.8863420077885741	0.7698296988095701	0.9004524270274867	0.8856184704588566	0.8907368222717421	0.907978158659079	0.7692682432757347	0.7480254388492376	0.7621494850135923	0.8864577056267017	0.8106504642523161	0.8850156100361781	0.7680622603741194	0.8811445149856216	0.7549570889428113	0.8928759875098746	0.9680604521859357	0.7648031977152887	0.7680331721294259	0.9655009487091698	0.7648971448839609	0.7681655105399682	0.7642088541210116	0.7648795871146413	0.9079460567674129	0.8853583796222957	0.7641100589115571
V002.fsa	0.812574272444902	0.9581485443300493	0.9452130342228394	0.9402158245997614	0.8597105116885166	0.9405735078200523	0.9447035175541857	0.8957286242294278	0.8006093768979181	0.8137449992919104	0.9438631858883614	0.9479401588695643	0.8118673023240454	0.9413760560471134	0.9404818479963862	0.9983583795550734	0.9585647219110919	0.41020961692071134	0.8184501569272157	0.9448023142496181	0.8226287253770928	0.9409486833731039	1.0	0.9965663250484048	0.9396618074365644	0.9426395622270847	0.8157129566968206	0.9717623371323881	0.9424866092694251	0.9457397633469298	0.9598739880335652	0.8221562924538917	0.7968907868303166	0.8124855513331397	0.9452177921373504	0.8596711889244706	0.9448321211846423	0.8171606221560965	0.9400390820695472	0.8048969575655599	0.9436525782019225	0.9404125783586539	0.8140860298114131	0.8145471277029852	0.939796848245477	0.815706939334351	0.8160047288072692	0.813401169999166	0.8144008918011058	0.9593332650432662	0.9480449729274665	0.8093742950589897
V057.fsa	0.5950799266851425	0.7097181007822095	0.6957003466296178	0.6949942762195971	0.632424597260835	0.7481518182404919	0.6984721218653264	0.6576333975671386	0.5837243734049724	0.5997230068796977	0.690019561304624	0.6982274478442044	0.5931365103428397	0.7072879568651639	0.7593013251315935	0.6930829848677708	0.709876202321443	0.30199830057829835	0.5992717041433958	0.7405978839239656	0.6003226086656919	0.7484186206538455	0.6911678113418687	1.0	0.6893467805373026	0.7160599232979457	0.5977879372116576	0.7206357448266391	0.7158961926063024	0.6971447094944876	0.7098696996798662	0.5982635035359327	0.5763642566291762	0.591602275148117	0.7173283266228336	0.6321033473560697	0.7027549363056552	0.5964601366234111	0.6901231182980937	0.5912325951217571	0.701968699000971	0.7521622981694094	0.5959818527772831	0.5947625589544528	0.7661198786238276	0.5970750729970045	0.5962245857113672	0.59557868899952	0.5958762576424236	0.7106555487671429	0.6982549142257901	0.5961265608159554
V069.fsa	0.7749175819985867	0.9081038949780206	0.9095205400830695	0.9260452122372237	0.8316402446545695	0.8998101864127828	0.9243197922806822	0.8465843855714916	0.7603873706269494	0.7795212437900534	0.9083223652260652	0.9065891857628572	0.7757558762877771	0.9185548801811765	0.9041371816562052	0.8993523755194521	0.9077330440731951	0.39143553816593624	0.7788931251038503	0.9102701351839846	0.7789985473668382	0.9001450492608267	0.8983384220534812	0.9502302566711021	1.0	0.8874290908186039	0.7739881803983624	0.8996535246488756	0.8882328686815876	0.9098702530214583	0.9091740379750256	0.7786041503728175	0.7609979635308538	0.7763118850758197	0.8895642929979014	0.8323594706518066	0.9297807457742128	0.7836055537732474	0.9882840814255872	0.7777728128827076	0.9309244702999531	0.9022199145865615	0.7827322079194595	0.7774000889935144	0.8993728445629003	0.783202594564974	0.7758819013788109	0.7792230379217794	0.7815938347776272	0.9085618396559488	0.9060511041109064	0.7785212039222433
L074.fsa	0.6648116936404928	0.774611437498782	0.7724316846857952	0.7724846103386285	0.7053823774641417	0.78007096649737	0.7785383133874343	0.7320676299904192	0.6565416856393793	0.6661956014516157	0.7648358733995323	0.775657497460664	0.6652519336024048	0.7827900074983773	0.7948128939804623	0.7782243339698632	0.7746403794135123	0.3318968842241543	0.6696722057186687	0.7979246686929082	0.6706403185317156	0.7799923275099356	0.7767146268401321	0.8507224466918181	0.7648584734604371	1.0	0.6695489431415906	0.7902430694203534	0.822589752509731	0.7723599640843521	0.7751748247313389	0.6705067936820838	0.6525844841587987	0.6656437448623778	0.8208011191181179	0.7054550205170502	0.7778432462081768	0.6694937113600936	0.765546968173003	0.665117832220607	0.7808273766990835	0.7944376868468683	0.6657921442418907	0.6661608942152262	0.7940118601891049	0.6664669174889072	0.6695612809299418	0.6653607828753343	0.6657914524032916	0.7750437213168041	0.7757538936388093	0.6695510186573881
G016.fsa	0.8924308825293029	0.8226048981789424	0.8364872371098457	0.8076987157858072	0.7995313103211528	0.8210787074944224	0.8084740413400734	0.8208426294592401	0.8693231898517475	0.8941870011995392	0.8056390083101146	0.8134139287997592	0.8861336511977081	0.816425635978013	0.8222820205819792	0.8158233504519028	0.8226684952813745	0.40062372683493014	0.9277840225628542	0.8213360311550324	0.9020821272014731	0.8212134494872676	0.8147522634278642	0.8609106210515635	0.808637996067882	0.811623705309757	1.0	0.8176876540831995	0.8112861514583863	0.8364651528413088	0.8224595333733832	0.8998939675562527	0.774684271835541	0.8857510901661547	0.8124047615919348	0.7998807449499009	0.8236157426729848	0.8709586836881399	0.8080902223438565	0.7842715000837245	0.821501942716762	0.8210376139820815	0.9064103642869982	0.8931911125076072	0.8191067779974712	0.9089559256705022	0.8647265869713439	0.8947908242380158	0.9002762490401031	0.8219718624055024	0.8124483710336025	0.959168563630788
L111.fsa	0.7566423880956528	0.9012028885105627	0.8826717139376786	0.8712625332791022	0.8049906259157674	0.8908763412545622	0.8783511734671497	0.8256302232000214	0.7458497971392626	0.7587335499292304	0.8823224731697176	0.8851770070572331	0.756799033806143	0.8931350504056565	0.9143359506707474	0.9022150508105734	0.9010429982741718	0.3922918630145591	0.7615815947649445	0.9061049778035494	0.7656450390030948	0.8918821442838073	0.9012257299729043	0.9636337963315054	0.8727310057018001	0.8894435586167729	0.7592289241437631	1.0	0.8893742555435321	0.8837836778543976	0.9008693512479614	0.7652989129799984	0.7444222057429146	0.7575761626499004	0.8897624306223026	0.8059354318580777	0.8829624234583895	0.7639600918122962	0.8718094305649394	0.755424652634568	0.883600686593593	0.9021458775183686	0.7586002648052259	0.7594656447534848	0.9069127349718102	0.7587235567894559	0.7621933825687975	0.7576240518521961	0.7571790326796436	0.9007419062705784	0.8854726482573132	0.7600543315329242
V030.fsa	0.7202042372016623	0.8518194877663757	0.8375278355218273	0.8376123674749055	0.7735661580077269	0.84532690857144	0.844442324198547	0.794017888761952	0.7116072375357885	0.7247640858244416	0.8291001498566458	0.8406351350810607	0.7244475911894697	0.8513119209061025	0.8618900444367971	0.843127327129655	0.8517665927720678	0.36123167057147604	0.7255751424038287	0.8654341341026908	0.7261502347887502	0.8451938582784293	0.8421930989914188	0.9223786591331523	0.8302233244166295	0.8920803313652561	0.7258089807947404	0.85693429616395	1.0	0.8373976613159775	0.852542636116452	0.7261532359231789	0.7074652968822215	0.7240853292544582	0.8876602855879523	0.7736563170878592	0.8435329804666164	0.7261159718373545	0.829553071060861	0.721333914219575	0.8457214327015612	0.8616061871387385	0.724684555762078	0.7246472916762536	0.8606799620256457	0.7222710184449722	0.7256097804970278	0.7243648098981414	0.7210823191166261	0.8524872401767868	0.840660269581902	0.7256930619774274
L079.fsa	0.7565907861157354	0.8900889949187224	0.972524742981887	0.9044665124938065	0.8064278887716411	0.8805473464784528	0.8753859936271532	0.8224622376694537	0.7433224009503295	0.7553767007560759	0.874071490321524	0.9062540815036104	0.7538432215424611	0.8810655030796565	0.8835204951084151	0.876874381943739	0.8906176468149242	0.38021538418480844	0.7898313289479413	0.8880646986995163	0.7626695054927969	0.8808348657327841	0.8756762338838915	0.9307168001426324	0.881217231356728	0.8679123070161435	0.7754102753343464	0.8823570722221415	0.8676951451097626	1.0	0.8917127854979383	0.7623291210488453	0.7501799748734863	0.7549596099585578	0.8712227303730209	0.8072618112235908	0.8842223841578575	0.7724121193965491	0.8830650511341138	0.7601297736747941	0.8844606662257779	0.8824117514133664	0.7672993558739445	0.7646446940971351	0.8792612193407815	0.767916634705686	0.7819156738031218	0.7551566882757448	0.762702934950939	0.8909073687854896	0.9073109965813844	0.761238646941386
L070.fsa	0.7586816627580111	0.9961527717024289	0.8966560323063364	0.887230916383462	0.815941576488491	0.9039567541229991	0.8870238111074681	0.832396794928477	0.7480857760148615	0.7628326367657773	0.8880455130798459	0.8902403334134106	0.7602824248219586	0.8953397139495315	0.9032539264578033	0.8962921634650122	0.9991471905543301	0.40104476004088896	0.7698259611419378	0.892416112581802	0.767784904738094	0.9037566914697406	0.8945758502206297	0.953903164980741	0.88630168143922	0.8767722303647113	0.7674132107603971	0.9052973304025589	0.8891654205136993	0.897544576541441	1.0	0.7664861929381275	0.749555336625629	0.7601187490528325	0.8770969735241727	0.8166446649915658	0.8909309016982894	0.7684891670116247	0.8855982016793265	0.7570198646303575	0.8885746227175707	0.890549947975885	0.7643478440053847	0.7623983416971	0.905053446985614	0.7624765930608256	0.7674811590278989	0.7633005799208565	0.7614235905429575	0.9966435381719282	0.8911844361167605	0.7600742761944483
V010.fsa	0.9313089869553624	0.807954763150016	0.8088093421130984	0.7991832953604504	0.7877509981892112	0.8073119723432173	0.7981376944823821	0.8137083872373156	0.8870235333773321	0.9225809769952679	0.7985501312880282	0.8046892373247195	0.9238754977193578	0.804665308013555	0.8096127618592085	0.8085983791054756	0.8081195178326315	0.39517345793811576	0.8797761151643483	0.8103126254483823	0.9782452306063592	0.8074101650338579	0.8079744291930995	0.8477317419699627	0.8003713719072912	0.7997064396114265	0.8854139433895759	0.8109625675435751	0.7986105046650467	0.8091216608812285	0.8082479659741698	1.0	0.7606566918112384	0.9246802927132359	0.7990280298874346	0.7889125324541283	0.8158292943452424	0.8334976525208223	0.7997626872451408	0.765367465516006	0.8062702221588997	0.8081170423866489	0.9230680897547204	0.9348213697550285	0.8068908714766324	0.9227550833627063	0.836839504597247	0.9222863989233461	0.9224959866832008	0.8078650969955374	0.8044199638117302	0.8804872557852204
H178.fsa	0.7427693645510139	0.7560651143327298	0.7618293184094663	0.7551557668968302	0.7476538480631334	0.7516977184807287	0.751867447534432	0.7417649477770432	0.7025368633991871	0.7303119893891031	0.7527532251482891	0.7539753006699491	0.711743446568991	0.76509248785002	0.7556939225543051	0.7500226810159041	0.7563416317980337	0.38783259948670457	0.7644853345012027	0.7571595967953996	0.7274223818766766	0.7517182597781513	0.7498326740147452	0.781961369983397	0.7489979862944777	0.745223391218095	0.7297970085287203	0.7552858617805065	0.7449621480508745	0.7623582568180978	0.7567741841187593	0.7283011807164094	1.0	0.7116280992834643	0.7465928110462671	0.7476423923395709	0.7694912223480889	0.7424939004855778	0.749332704102479	0.8926626353931558	0.7636032437868829	0.7560412811607202	0.7351606573057166	0.7438971607845037	0.7465056422072045	0.7340890862901719	0.7463791025480822	0.7296407103233319	0.7338595767939696	0.7569082292519399	0.7542778897819817	0.7202657148496594
V014.fsa	0.9671488669217795	0.8013481104956023	0.7989874248514841	0.7953144983701174	0.7860202957898951	0.8001192171006946	0.7948350442711081	0.8090398690977529	0.8871929502917779	0.9211812395635179	0.7868276381769246	0.7964549554524425	0.9857603783038631	0.7969634298655341	0.8077383561491226	0.7993162758987392	0.8014199048271236	0.39446253896939926	0.8689131782346544	0.8027921118110065	0.9223139945719634	0.8000097376219765	0.7985416673256983	0.8383675784500925	0.7980861446705293	0.7939770882557264	0.8715763078155832	0.8028505650502719	0.7964072301017953	0.8013712167172413	0.8016050296743027	0.9247627039175637	0.7433091327753639	1.0	0.7942030616018746	0.7873766860149181	0.804258806736949	0.824047084978219	0.7981004485220201	0.7497004787251528	0.7991411912550103	0.8057502583289333	0.918065200531058	0.9873483808934103	0.7991103829594917	0.9073862750968983	0.8317180754883011	0.9136758436418486	0.9146811018201788	0.8014025751608943	0.7961306431272951	0.8697980915086149
L102.fsa	0.7808584655086569	0.9094158538989726	0.9082323678564542	0.9073620620783864	0.8278314484370871	0.9148497208016874	0.9147902219604274	0.8607421506829791	0.7694866142481875	0.781130807932061	0.8984458902662871	0.9106972425802916	0.7806856484197243	0.9206570781579483	0.9580784686945495	0.9148741964613876	0.9089802953360211	0.3936014675659646	0.7869424924767772	0.9347850780151511	0.7860233706039484	0.9148487742292128	0.9133768540312223	0.9994447676313322	0.8991394574408845	0.9625875342895879	0.7859634660887707	0.9270830882386747	0.959905353570512	0.9092334358606547	0.9094163947975294	0.7856640787375211	0.7667192420063983	0.780850216805664	1.0	0.8278567354446227	0.9147923855546549	0.7858176939276835	0.899460210285132	0.7813819200871063	0.9154382184316051	0.9564049285594709	0.7816254596623549	0.7820823837183044	0.9305149543576275	0.781957300927019	0.7854099916404128	0.7806618488832203	0.7813527115650332	0.9092488514695267	0.9108655972561298	0.7849477938235335
